Location/Plus Code,Latitude,Longitude,Timestamp,PICS
"Px5p+h2w, Khadim Hussain Rd, Allama Iqbal Par",31.708918,73.985083,19/12/2025 12:56 PM,WhatsApp Image 2026-01-06 at 12.54.33 PM (2).jpeg
Not found,31.708937,73.98476,19/12/2025 12:58 PM,WhatsApp Image 2026-01-06 at 12.54.33 PM.jpeg
Not found,31.708892,73.985345,19/12/2025 12:59 PM,WhatsApp Image 2026-01-06 at 12.54.34 PM (1).jpeg
"Px5p+h2w, Khadim Hussain Rd, Allama Igbal Park, Sheikhupura",31.708925,73.985222,19/12/2025 12:59 PM,WhatsApp Image 2026-01-06 at 12.54.34 PM.jpeg
Not found,31.708885,73.985482,19/12/2025 12:59 PM,WhatsApp Image 2026-01-06 at 12.54.35 PM (1).jpeg
Not found,31.708882,73.985642,19/12/2025 01:00 PM,WhatsApp Image 2026-01-06 at 12.54.35 PM (2).jpeg
Not found,31.708872,73.985483,19/12/2025 12:59 PM,WhatsApp Image 2026-01-06 at 12.54.35 PM.jpeg
Not found,31.708868,73.98613,19/12/2025 01:01 PM,WhatsApp Image 2026-01-06 at 12.54.36 PM (1).jpeg
Not found,31.7089,73.985933,19/12/2025 01:00 PM,WhatsApp Image 2026-01-06 at 12.54.36 PM (2).jpeg
Not found,31.708892,73.985778,19/12/2025 01:00 PM,WhatsApp Image 2026-01-06 at 12.54.36 PM.jpeg
Not found,31.708582,73.986823,Not found,WhatsApp Image 2026-01-06 at 12.54.37 PM (1).jpeg
Not found,31.708788,73.98682,19/12/2025 01:01 PM,WhatsApp Image 2026-01-06 at 12.54.37 PM.jpeg
"Px5p+cf5, Mohalla Ahmedpura, Sheikhupura, Punjab , Pakistan RHA",31.708262,73.986793,19/12/2025 01:02 PM,WhatsApp Image 2026-01-06 at 12.54.38 PM (1).jpeg
Not found,31.708428,73.986797,19/12/2025 01:02 PM,WhatsApp Image 2026-01-06 at 12.54.38 PM (2).jpeg
"Px3j+hj9, Khokhar Mohallah Rd, Jahangirabad, Sheikhupura",31.703907,73.981627,19/12/2025 11:47 AM,WhatsApp Image 2026-01-06 at 12.54.38 PM.jpeg
"Px3j+jj2, Jahangirabad, Sheikhupura, Punjab , Pakistan",31.703948,73.98144,19/12/2025 11:47 AM,WhatsApp Image 2026-01-06 at 12.54.39 PM (1).jpeg
"Px3j+fhj, Tup Dar Sheikhupura, Pakistan, Sheikhupura, Punjab, RR LBS ll Pakistan oS Sin",31.703903,73.98127,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.54.39 PM (2).jpeg
"Px3j+hj9, Khokhar Mohallah Rd, Jahangirabad, Sheikhupura, CE",31.703898,73.981527,19/12/2025 11:47 AM,WhatsApp Image 2026-01-06 at 12.54.39 PM.jpeg
"Px3j+pf5, Jahangirabad, Sheikhupura, Punjab , Pakistan ERR el",31.703993,73.981095,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.54.40 PM (1).jpeg
"Px3j+fhj, Tup Dar Sheikhupura, Pakistan, Sheikhupura, Punjab , Ped Hy",31.703918,73.981202,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.54.40 PM (2).jpeg
"Px3j+pf5, Jahangirabad, Sheikhupura, Punjab , Pakistan SURE",31.703997,73.981015,19/12/2025 11:48 AM,WhatsApp Image 2026-01-06 at 12.54.40 PM.jpeg
"Px3j+pf5, Salahuddin Road, Jahangirabad, Sheikhupura, Punjab Ih ers",31.704047,73.980698,19/12/2025 11:49 AM,WhatsApp Image 2026-01-06 at 12.54.41 PM (1).jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura, SUNN BR Punjab, Pakistan Es E008 Lat 31704005",31.704005,73.980615,19/12/2025 11:49 AM,WhatsApp Image 2026-01-06 at 12.54.41 PM (2).jpeg
"Px3j+pf5, Salahuddin Road, Jahangirabad, Sheikhupura, Punjab PA eh 39350, Pakistan SASS Sl Lat 31",31.70402,73.98084,19/12/2025 11:49 AM,WhatsApp Image 2026-01-06 at 12.54.41 PM.jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura",31.704055,73.9805,19/12/2025 11:50 AM,WhatsApp Image 2026-01-06 at 12.54.42 PM (1).jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura, on Fa",31.70409,73.980408,19/12/2025 11:50 AM,WhatsApp Image 2026-01-06 at 12.54.42 PM.jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura",31.704088,73.98033,19/12/2025 11:51 AM,WhatsApp Image 2026-01-06 at 12.54.43 PM (1).jpeg
"Px3j+C3W, Iqbal Khan St, Tup Dar Jahangirabad, Sheikhupura",31.704075,73.980152,19/12/2025 11:51 AM,WhatsApp Image 2026-01-06 at 12.54.43 PM (2).jpeg
"Px3j+c3w, Igbal Khan St, Tup Dar Jahangirabad, Sheikhupura",31.70406,73.980322,19/12/2025 11:50 AM,WhatsApp Image 2026-01-06 at 12.54.43 PM.jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura",31.705453,73.980197,19/12/2025 12:27 PM,WhatsApp Image 2026-01-06 at 12.54.44 PM (1).jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura, gw iB",31.705415,73.980077,19/12/2025 12:27 PM,WhatsApp Image 2026-01-06 at 12.54.44 PM (2).jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura, ht IRS",31.705415,73.980178,19/12/2025 12:27 PM,WhatsApp Image 2026-01-06 at 12.54.44 PM.jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura",31.705489,73.980212,19/12/2025 12:28 PM,WhatsApp Image 2026-01-06 at 12.54.45 PM (1).jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhu es fr NA Punjab , Pakistan fh",31.7054498,73.979983,19/12/2025 12:28 PM,WhatsApp Image 2026-01-06 at 12.54.45 PM.jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura",31.705665,73.980243,19/12/2025 12:29 PM,WhatsApp Image 2026-01-06 at 12.54.46 PM (1).jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura, hg yg",31.705917,73.980283,19/12/2025 12:29 PM,WhatsApp Image 2026-01-06 at 12.54.46 PM (2).jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura",31.705743,73.98025,19/12/2025 12:29 PM,WhatsApp Image 2026-01-06 at 12.54.46 PM.jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura",31.706084,73.980338,19/12/2025 12:30 PM,WhatsApp Image 2026-01-06 at 12.54.47 PM (1).jpeg
"Px4j+ma7, Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab",31.706355,73.980397,19/12/2025 12:30 PM,WhatsApp Image 2026-01-06 at 12.54.47 PM.jpeg
"Px4j+m47, Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab , TURES Ti Pakistan pwd Hath Lat 31",31.706518,73.980417,19/12/2025 12:30 PM,WhatsApp Image 2026-01-06 at 12.54.48 PM (1).jpeg
"pxaj+ma47, Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab , RN, fa Pakistan Pad",31.706196,73.980378,19/12/2025 12:30 PM,WhatsApp Image 2026-01-06 at 12.54.48 PM.jpeg
Not found,31.706617,73.980457,19/12/2025 12:31 PM,WhatsApp Image 2026-01-06 at 12.54.49 PM (1).jpeg
"Px4j+r6g, Jinnah Park, Jahangirabad, oo est sare ed Sheikhupura, Punjab 39350, Pakistan",31.706873,73.980512,19/12/2025 12:31 PM,WhatsApp Image 2026-01-06 at 12.54.49 PM (2).jpeg
"Px4j+mA7, Civil Quarters Rd, Jinnah Park, Sheikhupura, Punjab, ef",31.706715,73.980507,19/12/2025 12:31 PM,WhatsApp Image 2026-01-06 at 12.54.49 PM.jpeg
Not found,31.707032,73.980553,19/12/2025 12:32 PM,WhatsApp Image 2026-01-06 at 12.54.50 PM (1).jpeg
"Px4j+r6g, Jahangirabad, Sheikhupura, Punjab 39350, Pakistan",31.707182,73.980588,19/12/2025 12:32 PM,WhatsApp Image 2026-01-06 at 12.54.50 PM (2).jpeg
Not found,31.706935,73.980503,19/12/2025 12:32 PM,WhatsApp Image 2026-01-06 at 12.54.50 PM.jpeg
"Px9x+m7g Lona Parak, Sheikhupura, Punjab, Pakistan rod 41",31.719099,73.998564,Not found,WhatsApp Image 2026-01-06 at 12.54.51 PM (1).jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab , TLL Pakistan SCM Lat 31",31.719081,73.999031,19/12/2025 10:52 AM,WhatsApp Image 2026-01-06 at 12.54.51 PM (2).jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan ri",31.71909,73.9988,19/12/2025 10:52 AM,WhatsApp Image 2026-01-06 at 12.54.51 PM.jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab , SBE pakistan",31.718999,73.999394,19/12/2025 10:51 AM,WhatsApp Image 2026-01-06 at 12.54.52 PM (1).jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab , TRG",31.719017,73.9992,19/12/2025 10:51 AM,WhatsApp Image 2026-01-06 at 12.54.52 PM.jpeg
Not found,31.718916,73.999704,19/12/2025 10:51 AM,WhatsApp Image 2026-01-06 at 12.54.53 PM (1).jpeg
Not found,31.718808,73.99982,19/12/2025 10:50 AM,WhatsApp Image 2026-01-06 at 12.54.53 PM (2).jpeg
Not found,31.718982,73.999581,19/12/2025 10:51 AM,WhatsApp Image 2026-01-06 at 12.54.53 PM.jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan 55",31.718171,73.999701,19/12/2025 10:49 AM,WhatsApp Image 2026-01-06 at 12.54.54 PM (1).jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan Fy Lat 31718381 Long 73",31.718381,73.999751,19/12/2025 10:50 AM,WhatsApp Image 2026-01-06 at 12.54.54 PM (2).jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan WAR oo",31.718598,73.999759,19/12/2025 10:50 AM,WhatsApp Image 2026-01-06 at 12.54.54 PM.jpeg
"pxgx+wwd, Tube Well St, Sheikhupura, Punjab , 53",31.717833,73.999672,19/12/2025 10:49 AM,WhatsApp Image 2026-01-06 at 12.54.55 PM (1).jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan 5s",31.718018,73.99966,19/12/2025 10:49 AM,WhatsApp Image 2026-01-06 at 12.54.55 PM.jpeg
"Px8x+ww9, Tube Well St, Sheikhupura, Punjab, SENREREERE",31.717513,73.99958,19/12/2025 10:48 AM,WhatsApp Image 2026-01-06 at 12.54.56 PM (1).jpeg
"Px8x+ww9, Tube Well St, Sheikhupura, Punjab , RLF Hy",31.717633,73.999636,19/12/2025 10:49 AM,WhatsApp Image 2026-01-06 at 12.54.56 PM (2).jpeg
"Px8x+ww9, Tube Well St, Sheikhupura, Punjab, SNR ERy Pakistan JS Lat 31717372",31.717372,73.999546,19/12/2025 10:48 AM,WhatsApp Image 2026-01-06 at 12.54.56 PM.jpeg
Not found,31.717369,74.004425,19/12/2025 03:35 PM,WhatsApp Image 2026-01-06 at 12.54.57 PM (1).jpeg
Not found,31.717408,74.004328,19/12/2025 03:35 PM,WhatsApp Image 2026-01-06 at 12.54.57 PM (2).jpeg
"P283+fj9, Sheikhupura, Punjab , Pakistan",31.717356,74.004537,19/12/2025 03:35 PM,WhatsApp Image 2026-01-06 at 12.54.57 PM.jpeg
"P283+fj9, Sheikhupura, Punjab , Pakistan",31.717403,74.004103,19/12/2025 03:35 PM,WhatsApp Image 2026-01-06 at 12.54.58 PM (1).jpeg
"P283+fj9, Sheikhupura, Punjab , Pakistan 10",31.717418,74.004208,19/12/2025 03:35 PM,WhatsApp Image 2026-01-06 at 12.54.58 PM.jpeg
"P283+j57, Gujranwala Link Rd, Sheikhupura, Punjab , RAVAGE Pakistan LR He",31.71745,74.003832,19/12/2025 03:33 PM,WhatsApp Image 2026-01-06 at 12.54.59 PM (1).jpeg
"P283+j57, Gujranwala Link Rd, Sheikhupura, Punjab , ah wg Pakistan Sa Te Ul Lat 31",31.717456,74.003706,19/12/2025 03:33 PM,WhatsApp Image 2026-01-06 at 12.54.59 PM (2).jpeg
"P283+fj9, Sheikhupura, Punjab , Pakistan Li Ly VR Lat 31",31.717433,74.00401,19/12/2025 03:34 PM,WhatsApp Image 2026-01-06 at 12.54.59 PM.jpeg
"P283+j57, Gujranwala Link Rd, Sheikhupura, Punjab",31.717493,74.003488,19/12/2025 03:33 PM,WhatsApp Image 2026-01-06 at 12.55.00 PM (1).jpeg
"P283+j57, Gujranwala Link Rd, Sheikhupura, Punjab",31.717502,74.003612,19/12/2025 03:33 PM,WhatsApp Image 2026-01-06 at 12.55.00 PM.jpeg
Not found,31.717098,74.002302,19/12/2025 03:32 PM,WhatsApp Image 2026-01-06 at 12.55.01 PM (1).jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan PL edit Lat 31",31.717846,74.003067,19/12/2025 03:32 PM,WhatsApp Image 2026-01-06 at 12.55.01 PM (2).jpeg
"P283+j57, Gujranwala Link Rd, Sheikhupura, Punjab",31.717481,74.003375,19/12/2025 03:33 PM,WhatsApp Image 2026-01-06 at 12.55.01 PM.jpeg
"P282+wrh, Sheikhupura, Punjab , Pakistan IN",31.717565,74.003137,19/12/2025 03:32 PM,WhatsApp Image 2026-01-06 at 12.55.02 PM (1).jpeg
PX28+9W9s,31.7008,73.9676044,Not found,WhatsApp Image 2026-01-06 at 12.55.02 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:14 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.03 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:15 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.03 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:14 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.03 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:15 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.04 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:15 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.04 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:15PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.04 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan 31",31.700895,73.9676044,01:16 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.05 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:16 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.05 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:17 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.05 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:17 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.06 PM (1).jpeg
"PX28+0W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:15 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.06 PM.jpeg
PX28+9W,31.700895,73.9676044,01:16 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.07 PM (1).jpeg
"PX28+9W9, Sheikhupura, Pakistan KB 317008957 73",31.700895,73.9676044,01:15 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.07 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan 31",31.700895,73.9676044,01:16 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.07 PM.jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:16 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.08 PM (1).jpeg
"Px8x+ww9, Tube Well St, Sheikhupura, Punjab, Poirdl",31.717284,73.99984,19/12/2025 10:40 AM,WhatsApp Image 2026-01-06 at 12.55.08 PM (2).jpeg
"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:16 PM 19/12/2025,WhatsApp Image 2026-01-06 at 12.55.08 PM.jpeg
"Px8x+ww9, Tube Well St, Sheikhupura, Punjab , TYE ASAE pakistan 2a ERAN Wy",31.717208,74.000079,19/12/2025 10:39 AM,WhatsApp Image 2026-01-06 at 12.55.09 PM (1).jpeg
"P282+r5m, Sheikhupura, Punjab , Pakistan",31.71713,74.000205,19/12/2025 10:39 AM,WhatsApp Image 2026-01-06 at 12.55.09 PM (2).jpeg
"Px8x+ww9, Tube Well St, Sheikhupura, Punjab",31.717233,73.999888,19/12/2025 10:39 AM,WhatsApp Image 2026-01-06 at 12.55.09 PM.jpeg
"P282+r5m, Sheikhupura, Punjab , Pakistan Co EUAEE Lat 31",31.717018,74.00021,19/12/2025 10:39 AM,WhatsApp Image 2026-01-06 at 12.55.10 PM (1).jpeg
"P282+r5m, Sheikhupura, Punjab , Pakistan iB Th, roy",31.717058,74.000228,19/12/2025 10:39 AM,WhatsApp Image 2026-01-06 at 12.55.10 PM.jpeg
Not found,31.716749,74.000155,19/12/2025 10:38 AM,WhatsApp Image 2026-01-06 at 12.55.11 PM (1).jpeg
Not found,31.716817,74.00017,19/12/2025 10:38 AM,WhatsApp Image 2026-01-06 at 12.55.11 PM (2).jpeg
"P282+r5m, Sheikhupura, Punjab , Pakistan SAE Lat 3171693",31.71693,74.000196,19/12/2025 10:39 AM,WhatsApp Image 2026-01-06 at 12.55.11 PM.jpeg
Not found,31.716584,74.000116,19/12/2025 10:38 AM,WhatsApp Image 2026-01-06 at 12.55.12 PM (1).jpeg
"Px8x+9rq, Gujranwala Rd, Sheikhupura, Punjab, gl",31.715716,73.999977,19/12/2025 10:37 AM,WhatsApp Image 2026-01-06 at 12.55.12 PM (2).jpeg
Not found,31.71666,74.000125,19/12/2025 10:38 AM,WhatsApp Image 2026-01-06 at 12.55.12 PM.jpeg
"Px8x+9rq, Gujranwala Rd, Sheikhupura, Punjab , LOSER SS REE pakistan dl SY Lat 31716126",31.716126,74.000045,19/12/2025 10:37 AM,WhatsApp Image 2026-01-06 at 12.55.13 PM (1).jpeg
"Px8x+9rqg, Gujranwala Rd, Sheikhupura, Punjab , When hie",31.715974,74.000029,19/12/2025 10:37 AM,WhatsApp Image 2026-01-06 at 12.55.13 PM (2).jpeg
"Px8x+9rq, Gujranwala Rd, Sheikhupura, Punjab",31.715857,73.999983,19/12/2025 10:37 AM,WhatsApp Image 2026-01-06 at 12.55.13 PM.jpeg
Not found,31.716435,74.000128,19/12/2025 10:36 AM,WhatsApp Image 2026-01-06 at 12.55.14 PM (1).jpeg
Not found,31.716368,74.000112,19/12/2025 10:36 AM,WhatsApp Image 2026-01-06 at 12.55.14 PM.jpeg
Not found,31.717549,73.999218,19/12/2025 10:59 AM,WhatsApp Image 2026-01-06 at 12.55.15 PM (1).jpeg
Not found,31.717469,73.999185,19/12/2025 10:59 AM,WhatsApp Image 2026-01-06 at 12.55.15 PM (2).jpeg
Not found,31.717734,73.999245,19/12/2025 10:59 AM,WhatsApp Image 2026-01-06 at 12.55.15 PM.jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan ed",31.717952,73.999308,19/12/2025 10:59 AM,WhatsApp Image 2026-01-06 at 12.55.16 PM (1).jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan Je SESE Lat 31",31.718064,73.99934,19/12/2025 10:58 AM,WhatsApp Image 2026-01-06 at 12.55.16 PM (2).jpeg
Not found,31.71787,73.999292,19/12/2025 10:59 AM,WhatsApp Image 2026-01-06 at 12.55.16 PM.jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan iF ose",31.71834,73.999395,19/12/2025 10:58 AM,WhatsApp Image 2026-01-06 at 12.55.17 PM (1).jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan",31.718411,73.999396,19/12/2025 10:58 AM,WhatsApp Image 2026-01-06 at 12.55.17 PM.jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab , rt IANS SE, Pakistan LUTTE Lat 31",31.718604,73.999479,19/12/2025 10:57 AM,WhatsApp Image 2026-01-06 at 12.55.18 PM (1).jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab , RANE is",31.71849,73.999441,19/12/2025 10:58 AM,WhatsApp Image 2026-01-06 at 12.55.18 PM.jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab , SWEAT Pakistan PLETE Lat 31",31.718604,73.999479,19/12/2025 10:57 AM,WhatsApp Image 2026-01-06 at 12.55.19 PM (1).jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab, wt MEANESE",31.718668,73.999562,19/12/2025 10:56 AM,WhatsApp Image 2026-01-06 at 12.55.19 PM (2).jpeg
"Px9x+8rr, Sheikhupura, Punjab , Pakistan WES ELT Lat 31",31.718612,73.999761,19/12/2025 10:56 AM,WhatsApp Image 2026-01-06 at 12.55.19 PM.jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab, SRE Pakistan SE LE eh",31.718682,73.999142,19/12/2025 10:55 AM,WhatsApp Image 2026-01-06 at 12.55.20 PM (1).jpeg
Not found,31.718722,73.998916,19/12/2025 10:55 AM,WhatsApp Image 2026-01-06 at 12.55.20 PM (2).jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab , wie",31.71869,73.999408,19/12/2025 10:56 AM,WhatsApp Image 2026-01-06 at 12.55.20 PM.jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan",31.718814,73.998537,19/12/2025 10:55 AM,WhatsApp Image 2026-01-06 at 12.55.21 PM (1).jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan Wn WEEE Lat 31718798",31.718798,73.99871,19/12/2025 10:55 AM,WhatsApp Image 2026-01-06 at 12.55.21 PM.jpeg
Not found,31.705962,73.981187,19/12/2025 12:21 PM,WhatsApp Image 2026-01-06 at 12.55.22 PM (1).jpeg
"Px9x+m7g Lona Parak, Sheikhupura, Punjab , Pakistan",31.718904,73.998158,19/12/2025 10:54 AM,WhatsApp Image 2026-01-06 at 12.55.22 PM (2).jpeg
"Px9x+m7g Lona Parak, Sheikhupura, Punjab , Pakistan Tf me Lat 31718904",31.718904,73.998158,19/12/2025 10:55 AM,WhatsApp Image 2026-01-06 at 12.55.22 PM.jpeg
Not found,31.705972,73.980862,19/12/2025 12:22 PM,WhatsApp Image 2026-01-06 at 12.55.23 PM (1).jpeg
"Px4j+654, Peer Fatehdin Road, Mohallah Jahangirabad",31.705947,73.980793,19/12/2025 12:22 PM,WhatsApp Image 2026-01-06 at 12.55.23 PM (2).jpeg
Not found,31.705953,73.981075,19/12/2025 12:21 PM,WhatsApp Image 2026-01-06 at 12.55.23 PM.jpeg
"Px4j+65q, Peer Fatehdin Road, Mohallah",31.705895,73.980618,19/12/2025 12:22 PM,WhatsApp Image 2026-01-06 at 12.55.24 PM (1).jpeg
"Px4j+65q, Peer Fatehdin Road, Mohallah",31.705843,73.980525,19/12/2025 12:22 PM,WhatsApp Image 2026-01-06 at 12.55.24 PM.jpeg
Not found,31.721089,73.997358,19/12/2025 12:26 PM,WhatsApp Image 2026-01-06 at 12.55.25 PM (1).jpeg
Not found,31.721104,73.997485,19/12/2025 12:26 PM,WhatsApp Image 2026-01-06 at 12.55.25 PM (2).jpeg
"Px4j+742, Khadim Hussain Rd, Jahangirabad, Sheikhupura, Wo, ys",31.705807,73.980348,19/12/2025 12:23 PM,WhatsApp Image 2026-01-06 at 12.55.25 PM.jpeg
Not found,31.721127,73.997641,19/12/2025 12:26 PM,WhatsApp Image 2026-01-06 at 12.55.26 PM (1).jpeg
Not found,31.721129,73.997613,19/12/2025 12:26 PM,WhatsApp Image 2026-01-06 at 12.55.26 PM (2).jpeg
"Pxcx+52v, Sheikhupura, Punjab , Pakistan Si TA Lat 31",31.720864,73.99729,19/12/2025 12:25 PM,WhatsApp Image 2026-01-06 at 12.55.26 PM.jpeg
"Pxcx+52v, Sheikhupura, Punjab , Pakistan sey",31.720796,73.997509,19/12/2025 12:24 PM,WhatsApp Image 2026-01-06 at 12.55.27 PM (1).jpeg
"Pxcx+52v, Sheikhupura, Punjab , Pakistan mel MACY Lat 31",31.720823,73.997406,19/12/2025 12:24 PM,WhatsApp Image 2026-01-06 at 12.55.27 PM.jpeg
Not found,31.720822,73.99769,19/12/2025 12:24 PM,WhatsApp Image 2026-01-06 at 12.55.28 PM (1).jpeg
Not found,31.721083,73.99779,19/12/2025 12:23 PM,WhatsApp Image 2026-01-06 at 12.55.28 PM (2).jpeg
Not found,31.72093,73.997749,19/12/2025 12:23 PM,WhatsApp Image 2026-01-06 at 12.55.28 PM.jpeg
Not found,31.71763,73.998573,19/12/2025 11:19 AM,WhatsApp Image 2026-01-06 at 12.55.29 PM (1).jpeg
Not found,31.717776,73.998594,19/12/2025 11:19 AM,WhatsApp Image 2026-01-06 at 12.55.29 PM (2).jpeg
Not found,31.721124,73.997827,19/12/2025 12:23 PM,WhatsApp Image 2026-01-06 at 12.55.29 PM.jpeg
Not found,31.717948,73.998571,19/12/2025 11:19 AM,WhatsApp Image 2026-01-06 at 12.55.30 PM (1).jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan BAA yo Lat 31",31.718099,73.998569,19/12/2025 11:17 AM,WhatsApp Image 2026-01-06 at 12.55.30 PM (2).jpeg
Not found,31.718047,73.998597,19/12/2025 11:17 AM,WhatsApp Image 2026-01-06 at 12.55.30 PM.jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan LUBE Lat 31718301",31.718301,73.998646,19/12/2025 11:17 AM,WhatsApp Image 2026-01-06 at 12.55.31 PM (1).jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan 17088 Lat 31718182",31.718182,73.998603,19/12/2025 11:17 AM,WhatsApp Image 2026-01-06 at 12.55.31 PM.jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan Loh oe Lat 31",31.718478,73.998656,19/12/2025 11:16 AM,WhatsApp Image 2026-01-06 at 12.55.32 PM (1).jpeg
Not found,31.718471,73.998783,19/12/2025 11:15 AM,WhatsApp Image 2026-01-06 at 12.55.32 PM (2).jpeg
"Px9x+ccm, Sheikhupura, Punjab , Pakistan EE",31.718436,73.99865,19/12/2025 11:16 AM,WhatsApp Image 2026-01-06 at 12.55.32 PM.jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab",31.718407,73.999152,19/12/2025 11:15 AM,WhatsApp Image 2026-01-06 at 12.55.33 PM (1).jpeg
Not found,31.718301,73.999004,19/12/2025 11:14 AM,WhatsApp Image 2026-01-06 at 12.55.33 PM (2).jpeg
"Px9x+9pg, Gujranwala Link Rd, Sheikhupura, Punjab, RSL Pakistan",31.718402,73.999246,19/12/2025 11:15 AM,WhatsApp Image 2026-01-06 at 12.55.33 PM.jpeg
Not found,31.718196,73.998998,19/12/2025 11:14 AM,WhatsApp Image 2026-01-06 at 12.55.34 PM (1).jpeg
Not found,31.718145,73.998078,19/12/2025 11:14 AM,WhatsApp Image 2026-01-06 at 12.55.34 PM.jpeg
Not found,31.71781,73.998934,19/12/2025 11:14 AM,WhatsApp Image 2026-01-06 at 12.55.35 PM (1).jpeg
