# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Location/Plus Code,Latitude,Longitude,Timestamp,PICS
"Px2p+5cm, Shabistan Cinema Road, Sheikhupura, Punjab",31.700805,73.985837,30/12/2025 01:43 PM,WhatsApp Image 2025-12-31 at 1.11.31 PM (2).jpeg
"Px2p+3c7, Sheikhupura, Punjab , Pakistan SE",31.700117,73.98597,30/12/2025 01:57 PM,WhatsApp Image 2025-12-31 at 1.11.31 PM.jpeg
"Px2p+fgp, Sheikhupura, Punjab , Pakistan ri es Lat 31",31.701087,73.986197,30/12/2025 01:56 PM,WhatsApp Image 2025-12-31 at 1.11.32 PM (1).jpeg
"Px2p+fgp, Sheikhupura, Punjab , Pakistan SE Sl Lat 31",31.700963,73.98618,30/12/2025 01:56 PM,WhatsApp Image 2025-12-31 at 1.11.32 PM (2).jpeg
"Mxxp+m5c Sadar Chok, Sheikhupura, Punjab , Pakistan",31.699632,73.986003,30/12/2025 01:58 PM,WhatsApp Image 2025-12-31 at 1.11.32 PM.jpeg
"Px2p+fgp, Sheikhupura, Punjab , Pakistan Tad",31.700853,73.98613,30/12/2025 01:56 PM,WhatsApp Image 2025-12-31 at 1.11.33 PM (1).jpeg
"Px2p+3c7, Sheikhupura, Punjab , Pakistan",31.700037,73.985918,30/12/2025 01:58 PM,WhatsApp Image 2025-12-31 at 1.11.33 PM.jpeg
Not found,31.699752,73.986067,30/12/2025 01:58 PM,WhatsApp Image 2025-12-31 at 1.11.34 PM (1).jpeg
"Px2m+w2y, Sheikhupura, Punjab , Pakistan COE Lat 31701937",31.701937,73.982882,30/12/2025 01:23 PM,WhatsApp Image 2025-12-31 at 1.11.34 PM (2).jpeg
"Px2p+3c7, Sheikhupura, Punjab , Pakistan",31.699987,73.985923,30/12/2025 01:58 PM,WhatsApp Image 2025-12-31 at 1.11.34 PM.jpeg
"Px2m+w2y, Sheikhupura, Punjab , Pakistan",31.702003,73.982887,30/12/2025 01:23 PM,WhatsApp Image 2025-12-31 at 1.11.35 PM (1).jpeg
Not found,31.701975,73.983077,30/12/2025 01:23 PM,WhatsApp Image 2025-12-31 at 1.11.35 PM (2).jpeg
"Px2m+w2v, Sheikhupura, Punjab , Pakistan RT",31.702022,73.982957,30/12/2025 01:23 PM,WhatsApp Image 2025-12-31 at 1.11.35 PM.jpeg
"px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, fg Wo Sl Pakistan fr Eel Lat 31",31.70179,73.983297,30/12/2025 01:24 PM,WhatsApp Image 2025-12-31 at 1.11.36 PM (1).jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, RUE",31.701922,73.983118,30/12/2025 01:24 PM,WhatsApp Image 2025-12-31 at 1.11.36 PM.jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, Se fies",31.701773,73.983415,30/12/2025 01:24 PM,WhatsApp Image 2025-12-31 at 1.11.37 PM (1).jpeg
Not found,31.702015,73.9845,30/12/2025 01:34 PM,WhatsApp Image 2025-12-31 at 1.11.37 PM (2).jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, fa",31.701883,73.983205,30/12/2025 01:24 PM,WhatsApp Image 2025-12-31 at 1.11.37 PM.jpeg
Not found,31.701892,73.984463,30/12/2025 01:34 PM,WhatsApp Image 2025-12-31 at 1.11.38 PM (1).jpeg
"Px2m+ggx, Street, Sheikhupura, Punjab , Pakistan ER fe",31.701723,73.984477,30/12/2025 01:33 PM,WhatsApp Image 2025-12-31 at 1.11.38 PM (2).jpeg
"Px2m+gqx, Street, Sheikhupura, Punjab , Pakistan GER fo rat Lat 31",31.70173,73.98456,30/12/2025 01:33 PM,WhatsApp Image 2025-12-31 at 1.11.38 PM.jpeg
"Px2me+qax, Street, Sheikhupura, Puri anil SEE Lat 31701628",31.701628,73.984495,30/12/2025 01:33 PM,WhatsApp Image 2025-12-31 at 1.11.39 PM (1).jpeg
"Px2m+gqx, Street, Sheikhupura, Punjab , Pakistan BAY",31.701363,73.984438,30/12/2025 01:32 PM,WhatsApp Image 2025-12-31 at 1.11.39 PM (2).jpeg
"Px2m+gqx, Street, Sheikhupura, Punjab , Pakistan",31.701728,73.984493,30/12/2025 01:33 PM,WhatsApp Image 2025-12-31 at 1.11.39 PM.jpeg
"Px2m+gqx, Street, Sheikhupura, Punjab , Pakistan is nerd Rang",31.701155,73.984312,30/12/2025 01:32 PM,WhatsApp Image 2025-12-31 at 1.11.40 PM (1).jpeg
"Px2m+gqx, Street, Sheikhupura, Punjab , Pakistan fre Rea AERA Lat 31",31.701042,73.984395,30/12/2025 01:32 PM,WhatsApp Image 2025-12-31 at 1.11.40 PM (2).jpeg
"Px2m+gqx, Street, Sheikhupura, Punjab , Pakistan WT SS Lat 31",31.701293,73.984412,30/12/2025 01:32 PM,WhatsApp Image 2025-12-31 at 1.11.40 PM.jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, BAT Ty hg Pakistan BOSD Lat 31",31.70226,73.983813,30/12/2025 01:13 PM,WhatsApp Image 2025-12-31 at 1.11.41 PM (1).jpeg
Not found,31.70209,73.983667,Not found,WhatsApp Image 2025-12-31 at 1.11.41 PM.jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350",31.701907,73.983808,30/12/2025 01:12 PM,WhatsApp Image 2025-12-31 at 1.11.42 PM (1).jpeg
Not found,31.701737,73.983772,30/12/2025 01:12 PM,WhatsApp Image 2025-12-31 at 1.11.42 PM (2).jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, Kt REA",31.70209,73.983792,30/12/2025 01:13 PM,WhatsApp Image 2025-12-31 at 1.11.42 PM.jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, EERIE SERRA pakistan",31.701475,73.98365,30/12/2025 01:11 PM,WhatsApp Image 2025-12-31 at 1.11.43 PM (1).jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punja",31.701633,73.983597,30/12/2025 01:11,WhatsApp Image 2025-12-31 at 1.11.43 PM (2).jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, EN de",31.701233,73.983702,30/12/2025 01:11 PM,WhatsApp Image 2025-12-31 at 1.11.43 PM.jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350, br a2 Ay Pakistan tun",31.701105,73.983668,30/12/2025 01:10 PM,WhatsApp Image 2025-12-31 at 1.11.44 PM (1).jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Punjab 39350",31.70116,73.98365,30/12/2025 01:10 PM,WhatsApp Image 2025-12-31 at 1.11.44 PM (2).jpeg
Not found,31.701038,73.983822,30/12/2025 01:11 PM,WhatsApp Image 2025-12-31 at 1.11.44 PM.jpeg
"Px2m+wh3, Regal Cinema Rd, Sheikhupura, Pu",31.701045,73.983575,Not found,WhatsApp Image 2025-12-31 at 1.11.45 PM (1).jpeg
"Px2g+rr7, Shaukat Ali Rd, Off Tariq Road, Tup Dar, Ei Ly",31.701725,73.97717,30/12/2025 12:05 PM,WhatsApp Image 2025-12-31 at 1.11.45 PM.jpeg
"Px2m+93c, Bhikhi Rd, Sheikhupura, Punjab , Pakistan",31.701142,73.98261,30/12/2025 12:53 PM,WhatsApp Image 2025-12-31 at 1.11.46 PM (1).jpeg
"Px2m+93c, Bhikhi Rd, Sheikhupura, Punjab, Pakistan",31.701293,73.982628,30/12/2025 12:53 PM,WhatsApp Image 2025-12-31 at 1.11.46 PM (2).jpeg
"Px2m+93c, Bhikhi Rd, Sheikhupura, Punjab , Pakistan",31.701167,73.982533,30/12/2025 12:52 PM,WhatsApp Image 2025-12-31 at 1.11.46 PM.jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan Pes",31.701637,73.982643,30/12/2025 12:54 PM,WhatsApp Image 2025-12-31 at 1.11.47 PM (1).jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan",31.70175,73.982718,30/12/2025 12:54,WhatsApp Image 2025-12-31 at 1.11.47 PM (2).jpeg
"Px2m+93c, Bhikhi Rd, Sheikhupura, Punjab , Pakistan UTS Ea Lo",31.701417,73.98265,30/12/2025 12:53 PM,WhatsApp Image 2025-12-31 at 1.11.47 PM.jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan Ihe",31.701743,73.982608,30/12/2025 12:54 PM,WhatsApp Image 2025-12-31 at 1.11.48 PM (1).jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan ESSERE",31.701797,73.982575,30/12/2025 12:55 PM,WhatsApp Image 2025-12-31 at 1.11.48 PM (2).jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan ys",31.701833,73.982587,30/12/2025 12:54 PM,WhatsApp Image 2025-12-31 at 1.11.48 PM.jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan",31.70182,73.98248,30/12/2025 12:55 PM,WhatsApp Image 2025-12-31 at 1.11.49 PM (1).jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan yaa 05",31.70172,73.982543,30/12/2025 12:55 PM,WhatsApp Image 2025-12-31 at 1.11.49 PM.jpeg
"Px2j+rvg, Sheikhupura, Punjab, Pakistan LORE SE Lat 31",31.701886,73.982762,30/12/2025 12:56 PM,WhatsApp Image 2025-12-31 at 1.11.50 PM (1).jpeg
"Px2j+rvg, Sheikhupura, Punjab , Pakistan",31.701816,73.982477,30/12/2025 12:55 PM,WhatsApp Image 2025-12-31 at 1.11.50 PM.jpeg
30,Invalid Longitude,"PX28+9W9, Sheikh pura, Pakistan 31",31.700895,73.9676044,10/12/2025 14:01,WhatsApp Image 2025-12-24 at 3.19.55 PM.jpeg
38,Invalid Longitude,"PX28+9W9, Sheikhupura, Paki AARC 31",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-24 at 3.20.02 PM (1).jpeg
435,Invalid Longitude,"Px28+9W9, Sheikhiipura, Pakistan MB 31",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-24 at 3.25.35 PM.jpeg
436,Invalid Longitude,Not found,31.70089,73.9676044,Not found,WhatsApp Image 2025-12-24 at 3.25.36 PM.jpeg
545,Invalid Longitude,"PX28+9WO, ura, Pakistan",31.700895,73.9676044,10/12/2028 12:45,WhatsApp Image 2025-12-24 at 3.27.23 PM.jpeg
551,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,10/12/2025 12:17,WhatsApp Image 2025-12-24 at 3.27.26 PM.jpeg
1378,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,11/12/2025 12:04,WhatsApp Image 2025-12-15 at 8.01.03 PM.jpeg
1379,Invalid Longitude,"PX28+9W9, Sheikhupu",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-15 at 8.01.05 PM.jpeg
1395,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,11/12/2025 12:04,WhatsApp Image 2025-12-16 at 5.31.09 AM.jpeg
1462,Invalid Longitude,"Px69+384, Sarwar Sl",31.71013,73.968158,11/12/2025 1:34,WhatsApp Image 2025-12-16 at 5.34.26 AM.jpeg
1496,Invalid Longitude,"Px25+9wo, Sheikhupura, Vv",31.700895,73.968158,Not found,WhatsApp Image 2025-12-16 at 5.36.05 AM (1).jpeg
1610,Invalid Longitude,Not found,31.703092,Not found,Not found,WhatsApp Image 2025-12-16 at 5.40.36 AM.jpeg
1611,Invalid Longitude,Not found,31.703988,73.97237,11/12/2025 14:45,WhatsApp Image 2025-12-16 at 5.40.37 AM (1).jpeg
1648,Invalid Longitude,Not found,31.70191,73.97135,Not found,WhatsApp Image 2025-12-16 at 5.41.41 AM (2).jpeg
1837,Invalid Longitude,"Px39+wijp, Ghang, Punjab, Pakistan F155 fw",31.705003,73.969417,11/12/2025 14:04,WhatsApp Image 2025-12-18 at 1.54.16 PM.jpeg
1839,Invalid Longitude,Not found,31.704893,73.96904,11/12/2025 14:04,WhatsApp Image 2025-12-18 at 1.54.18 PM.jpeg
1844,Invalid Longitude,Not found,31.704275,73.966808,11/12/2025 14:02,WhatsApp Image 2025-12-18 at 1.54.22 PM (2).jpeg
1940,Invalid Longitude,Not found,31.698825,31.698825,13/12/2025 11:57 AM,WhatsApp Image 2025-12-19 at 12.09.22 PM (1).jpeg
2194,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan 31700895",31.700895,73.9676044,11:11 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.44.29 AM.jpeg
2199,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,11:15 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.45.16 AM.jpeg
2212,Invalid Latitude,Not found,31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 9.45.55 AM.jpeg
2239,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 9.46.38 AM (2).jpeg
2248,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan 11",31.700895,73.9676044,11:29 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.47.02 AM.jpeg
2249,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,11:29 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.47.03 AM (1).jpeg
2258,Invalid Latitude,"Px28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,11:32 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.47.42 AM (2).jpeg
2266,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan ZB 31700895",31.700895,73.9676044,11:36 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.48.35 AM.jpeg
2276,Invalid Longitude,"Px28+owo, Sheikhupura, Pakistan XH gl 31",31.700895,73.9676044,11:42 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.48.59 AM.jpeg
2283,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,11:43 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.49.02 AM.jpeg
2287,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,11:45 AM 15/12/2025,WhatsApp Image 2025-12-20 at 9.49.34 AM (1).jpeg
2303,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 9.51.48 AM (1).jpeg
2305,Invalid Latitude,PX28+9W,31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 9.51.49 AM (1).jpeg
2324,Invalid Longitude,"PX28+9W9, Sheikhupura, Pal istan",31.700895,73.9676044,12:03PM 15/12/2025,WhatsApp Image 2025-12-20 at 9.53.44 AM (1).jpeg
2328,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,12:03 PM 15/12/2025,WhatsApp Image 2025-12-20 at 9.53.45 AM.jpeg
2350,Invalid Latitude,PX28+9W9 Sheikhupura,31.700895,73.9676044,12:12 PM 15/12/2025,WhatsApp Image 2025-12-20 at 9.55.30 AM (1).jpeg
2352,Invalid Latitude,Not found,31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 9.55.31 AM (1).jpeg
2358,Invalid Longitude,"Px28+9Wo, Sheikhupura",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 9.55.33 AM.jpeg
2381,Invalid Latitude,"Px4g+7hv, Khalid Rd, Stadium Park, Sheikhupura, Punjab , Pakistan VE IE Lat 31705862",31.705862,73.976623,15/12/2025 12:13 PM,WhatsApp Image 2025-12-20 at 9.57.20 AM (1).jpeg
2384,Invalid Latitude,"Px4g+7vm, Khalid Rd, Jahangirabad, Sheikhupura, Punjab",31.705822,73.976995,15/12/2025 12:14 PM,WhatsApp Image 2025-12-20 at 9.57.21 AM (2).jpeg
2403,Invalid Latitude,"PX28+9W09, Sheikhupura, akistan",31.700895,73.9676044,12:22PM 16/12/2025,WhatsApp Image 2025-12-20 at 9.59.32 AM (1).jpeg
2406,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,12:22 PM 15/12/2025,WhatsApp Image 2025-12-20 at 9.59.33 AM.jpeg
2414,Invalid Longitude,"Px28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 9.59.51 AM (1).jpeg
2415,Invalid Longitude,"PX28+9W9, Sheikhupura, Pakistan EN 31",31.700895,73.9676044,12:25 PM 15/12/2025,WhatsApp Image 2025-12-20 at 9.59.51 AM.jpeg
2427,Invalid Latitude,"Px4h+62q, Igbal Khan St, Jahangirabad, Sheikhupura, Punjab",31.705458,73.977646,15/12/2025 12:23 PM,WhatsApp Image 2025-12-20 at 10.00.27 AM.jpeg
2442,Invalid Latitude,"Px28+awo, Sheikhuptra, Pakistan EB 31",31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 10.01.31 AM.jpeg
2471,Invalid Latitude,Not found,31.704931,73.976929,15/12/2025 12:34 PM,WhatsApp Image 2025-12-20 at 10.03.00 AM (1).jpeg
2472,Invalid Latitude,"Px3g+phg, Khalid Rd, Near Almadina Tent Service",31.704763,73.976867,15/12/2025 12:35 PM,WhatsApp Image 2025-12-20 at 10.03.00 AM (2).jpeg
2473,Invalid Latitude,Not found,31.704921,73.976968,15/12/2025 12:34 PM,WhatsApp Image 2025-12-20 at 10.03.00 AM.jpeg
2474,Invalid Latitude,Not found,31.704926,73.976863,15/12/2025 12:34 PM,WhatsApp Image 2025-12-20 at 10.03.01 AM (1).jpeg
2478,Invalid Latitude,Not found,31.705186,73.976913,15/12/2025 12:33 PM,WhatsApp Image 2025-12-20 at 10.03.02 AM.jpeg
2479,Invalid Latitude,Not found,31.705074,73.977218,15/12/2025 12:32 PM,WhatsApp Image 2025-12-20 at 10.03.03 AM (1).jpeg
2481,Invalid Latitude,Not found,31.705142,73.977091,15/12/2025 12:33 PM,WhatsApp Image 2025-12-20 at 10.03.03 AM.jpeg
2501,Invalid Latitude,Not found,31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 10.04.20 AM (1).jpeg
2504,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan EB 31700895",31.700895,73.9676044,12:43PM 15/12/2025,WhatsApp Image 2025-12-20 at 10.04.21 AM.jpeg
2507,Invalid Latitude,Not found,31.704337,73.976559,15/12/2025 12:40 PM,WhatsApp Image 2025-12-20 at 10.04.58 AM.jpeg
2508,Invalid Latitude,"Px3g+phq, Khalid Rd, Near Almadina Tent Service",31.704324,73.976648,15/12/2025 12:40 PM,WhatsApp Image 2025-12-20 at 10.04.59 AM (1).jpeg
2510,Invalid Latitude,"Px3g+phg, Khalid Rd, Nea",31.70463,73.9768,15/12/2025 12:41 PM,WhatsApp Image 2025-12-20 at 10.05.00 AM.jpeg
2512,Invalid Latitude,"Mxwf+pg5, Khalid Rd, Sheikhupura, Punjab , Pakist",31.69666,73.973888,15/12/2025 02:53 PM,WhatsApp Image 2025-12-20 at 10.05.02 AM.jpeg
2513,Invalid Longitude,"Mxwf+pg5, Khalid Rd, Sheikhupura, Punjab , Pakistan",31.696755,73.973538,15/12/2025 02:54 PM,WhatsApp Image 2025-12-20 at 10.05.03 AM (1).jpeg
2540,Invalid Latitude,"Px3h+g23 Al Hashim Hall, Ali Clinic Street, Tariq Rd, Tup Dar",31.703921,73.977185,15/12/2025 12:47 PM,WhatsApp Image 2025-12-20 at 10.06.11 AM.jpeg
2572,Invalid Latitude,"Px3g+ijff, Khalid Rd, Stadium Park, Sheikhupura, Punjab , Pakistan",31.703731,73.976384,15/12/2025 12:52 PM,WhatsApp Image 2025-12-20 at 10.08.18 AM.jpeg
2577,Invalid Latitude,"Px3g+crr, Chambal St, Muslim Ganj, Sheikhupura, Punjab",31.703723,73.97693,15/12/2025 12:53 PM,WhatsApp Image 2025-12-20 at 10.08.20 AM.jpeg
2596,Invalid Latitude,"Px28+9W9, Sheikhupura, Pakistan ZB 31700895",31.700895,73.9676044,12:57 PM 15/12/2025,WhatsApp Image 2025-12-20 at 10.09.24 AM (1).jpeg
2624,Invalid Latitude,"Px3g+47g, Muslim Ganj, Sheikhupura, Punjab , Pakistan",31.703182,73.975881,15/12/2025 01:04 PM,WhatsApp Image 2025-12-20 at 10.42.30 AM.jpeg
2639,Invalid Latitude,Not found,31.700895,73.9676044,Not found,WhatsApp Image 2025-12-20 at 10.43.59 AM.jpeg
2663,Invalid Latitude,"Px28+9w9, Sheikhupura, Pakistan ME 31700895",31.700895,73.9676044,01:07 PM 15/12/2025,WhatsApp Image 2025-12-20 at 10.44.17 AM (1).jpeg
2674,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:19 PM 15/12/2025,WhatsApp Image 2025-12-20 at 10.44.33 AM (1).jpeg
2694,Invalid Latitude,"Px3g+47g, Muslim Ganj, Sheikhupura, Punjab , Pakistan hE Lat 31702842",31.702842,73.976049,15/12/2025 01:16 PM,WhatsApp Image 2025-12-20 at 11.02.06 AM (1).jpeg
2695,Invalid Latitude,"Px3g+28r, Khalid Rd, Muslim Ganj, Sheikhupura, Punjab , Pakistan",31.702792,73.976192,15/12/2025 01:16 PM,WhatsApp Image 2025-12-20 at 11.02.06 AM (2).jpeg
2698,Invalid Latitude,"Px3g+3v2, Tup Dar, Sheikhupura, Punjab , Pakistan fa fl Lat 31702742",31.702742,73.976666,15/12/2025 01:10 PM,WhatsApp Image 2025-12-20 at 11.02.07 AM.jpeg
2703,Invalid Latitude,Not found,31.702528,73.975961,15/12/2025 01:24 PM,WhatsApp Image 2025-12-20 at 11.08.30 AM.jpeg
2704,Invalid Latitude,Not found,31.702413,73.976362,15/12/2025 01:26 PM,WhatsApp Image 2025-12-20 at 11.08.31 AM (1).jpeg
2706,Invalid Latitude,"Px3g+3v2, Tup Dar, Sheikhupura, Punjab , Pakistan fol tas",31.702509,73.976818,15/12/2025 01:26 PM,WhatsApp Image 2025-12-20 at 11.08.32 AM (1).jpeg
2707,Invalid Latitude,"Px3g+3v2, Tup Dar, Sheikhupura, Punjab , Pakistan S78 Lat 31702477",31.702477,73.976937,15/12/2025 01:27 PM,WhatsApp Image 2025-12-20 at 11.08.32 AM (2).jpeg
2708,Invalid Latitude,"Px3g+3v2, Tup Dar, Sheikhupura, Punjab , Pakistan",31.702444,73.976526,15/12/2025 01:26 PM,WhatsApp Image 2025-12-20 at 11.08.32 AM.jpeg
2727,Invalid Latitude,"Px28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:31 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.10.05 AM (1).jpeg
2732,Invalid Latitude,Not found,31.702179,73.97652,15/12/2025 01:30 PM,WhatsApp Image 2025-12-20 at 11.10.44 AM (1).jpeg
2736,Invalid Latitude,Not found,31.702201,73.97629,15/12/2025 01:31 PM,WhatsApp Image 2025-12-20 at 11.10.45 AM.jpeg
2748,Invalid Latitude,"Px28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,01:31 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.11.57 AM (1).jpeg
2762,Invalid Longitude,"Px2f+6g2, Muslim Ganj, Shelkgpuia",31.700669,73.97391,15/12/2025 01:44,WhatsApp Image 2025-12-20 at 11.12.58 AM.jpeg
2765,Invalid Latitude,Not found,31.700425,73.975096,15/12/2025 01:46 PM,WhatsApp Image 2025-12-20 at 11.13.00 AM (1).jpeg
2767,Invalid Latitude,Not found,31.700532,73.974833,15/12/2025 01:45 PM,WhatsApp Image 2025-12-20 at 11.13.00 AM.jpeg
2768,Invalid Longitude,Not found,31.70196,73.976348,15/12/2025 02:38 PM,WhatsApp Image 2025-12-20 at 11.13.44 AM.jpeg
2771,Invalid Latitude,Not found,31.701685,73.97632,15/12/2025 02:38 PM,WhatsApp Image 2025-12-20 at 11.13.47 AM.jpeg
2772,Invalid Latitude,"Px2g+8f5, Tup Dar, Sheikhupura, Punjab , Pakistan Vili Jat",31.700988,73.976157,15/12/2025 02:37 PM,WhatsApp Image 2025-12-20 at 11.13.49 AM.jpeg
2775,Invalid Latitude,"Px2g+49x, Tup Dar, Sheikhupura, Punjab , Pakistan ESE BRS",31.700082,73.97606,15/12/2025 02:35 PM,WhatsApp Image 2025-12-20 at 11.13.51 AM (1).jpeg
2777,Invalid Latitude,"Px2g+49x, Tup",31.699942,73.975988,15/12/2025 02:35 PM,WhatsApp Image 2025-12-20 at 11.13.52 AM.jpeg
2791,Invalid Latitude,"Mxwg+x63, Sabri Rd, Sheikhupura, Punjab , Pakistan",31.697505,73.975535,15/12/2025 02:30 PM,WhatsApp Image 2025-12-20 at 11.14.02 AM.jpeg
2792,Invalid Latitude,"Mxwg+x63, Sabri Rd, Sheikhupura, Punjab , Pakistan Bis",31.696747,73.97539,15/12/2025 02:28 PM,WhatsApp Image 2025-12-20 at 11.14.03 AM (1).jpeg
2795,Invalid Latitude,"Mxwf+pg5, Khalid Rd, Sheikhupura, Punjab , Pakist",31.69666,73.973888,15/12/2025 02:53 PM,WhatsApp Image 2025-12-20 at 11.14.21 AM (1).jpeg
2799,Invalid Longitude,"Mxwf+pg5, Khalid Rd, Sheikhupura, Punjab , Pakistan",31.696755,73.973538,15/12/2025 02:54 PM,WhatsApp Image 2025-12-20 at 11.14.22 AM.jpeg
2829,Invalid Latitude,Not found,31.706192,73.9785,15/12/2025 03:27 PM,WhatsApp Image 2025-12-20 at 11.17.32 AM (2).jpeg
2830,Invalid Latitude,Not found,31.704415,73.97816,15/12/2025 03:24 PM,WhatsApp Image 2025-12-20 at 11.17.32 AM.jpeg
2841,Invalid Latitude,"Px2h+h3w, Tariq Rd, Tup Dar, Sheikhupura, Punjab , Pakistan VR ite et",31.70135,73.977637,15/12/2025 03:20 PM,WhatsApp Image 2025-12-20 at 11.17.39 AM.jpeg
2867,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan",31.700895,73.9676044,03:32 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.18.46 AM (1).jpeg
2875,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan EB 31700805",31.700895,73.9676044,03:33 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.18.49 AM (1).jpeg
2876,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan KB 31 700895",31.700895,73.9676044,03:35 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.18.49 AM.jpeg
2881,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan AN 31700895",31.700895,73.9676044,03:42 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.19.19 AM.jpeg
2886,Invalid Latitude,"Px28+9W0, Shefkhupura, Pakistan CN 31700805",31.700895,73.9676044,03:41 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.19.23 AM.jpeg
2887,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan KZ 31700895",31.700895,73.9676044,03:41 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.19.25 AM (1).jpeg
2898,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan KB 31 700895",31.700895,73.9676044,03:35 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.19.30 AM (1).jpeg
2902,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan El 31700895",31.700895,73.9676044,03:44 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.20.16 AM (1).jpeg
2917,Invalid Latitude,"PX28+9W9, Sheikhupura, Pakistan Bl 31700895",31.700895,73.9676044,03:45 PM 15/12/2025,WhatsApp Image 2025-12-20 at 11.20.24 AM.jpeg
